Year,Month,Day,Min,Max,Avg,Type,Stepvalue,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
2015,6,13,6,18.2,12.1,0,1.016666667,6,7.016666667,8.033333333,9.05,10.06666667,11.08333333,12.1,13.11666667,14.13333333,15.15,16.16666667,17.18333333,18.2,17.18333333,16.16666666,15.15,14.13333333,13.11666666,12.1,11.08333333,10.06666666,9.049999994,8.033333327,7.01666666
2015,6,14,5.8,17.4,11.6,0,0.966666667,5.8,6.766666667,7.733333333,8.7,9.666666667,10.63333333,11.6,12.56666667,13.53333333,14.5,15.46666667,16.43333333,17.4,16.43333333,15.46666666,14.5,13.53333333,12.56666666,11.6,10.63333333,9.666666661,8.699999994,7.733333327,6.76666666
2015,6,15,7.1,16.9,12,0,0.816666667,7.1,7.916666667,8.733333333,9.55,10.36666667,11.18333333,12,12.81666667,13.63333333,14.45,15.26666667,16.08333333,16.9,16.08333333,15.26666666,14.45,13.63333333,12.81666666,12,11.18333333,10.36666666,9.549999994,8.733333327,7.91666666
2015,6,16,9.5,16.1,12.8,0,0.55,9.5,10.05,10.6,11.15,11.7,12.25,12.8,13.35,13.9,14.45,15,15.55,16.1,15.55,15,14.45,13.9,13.35,12.8,12.25,11.7,11.15,10.6,10.05
2015,6,17,11.7,13.8,12.75,0,0.175,11.7,11.875,12.05,12.225,12.4,12.575,12.75,12.925,13.1,13.275,13.45,13.625,13.8,13.625,13.45,13.275,13.1,12.925,12.75,12.575,12.4,12.225,12.05,11.875
2015,6,18,10.7,12.7,11.7,0,0.166666667,10.7,10.86666667,11.03333333,11.2,11.36666667,11.53333333,11.7,11.86666667,12.03333333,12.2,12.36666667,12.53333333,12.7,12.53333333,12.36666666,12.2,12.03333333,11.86666666,11.7,11.53333333,11.36666666,11.19999999,11.03333333,10.86666666
2015,6,19,7,12.4,9.7,0,0.45,7,7.45,7.9,8.35,8.8,9.25,9.7,10.15,10.6,11.05,11.5,11.95,12.4,11.95,11.5,11.05,10.6,10.15,9.7,9.25,8.8,8.35,7.9,7.45
2015,6,20,4.1,11.6,7.85,0,0.625,4.1,4.725,5.35,5.975,6.6,7.225,7.85,8.475,9.1,9.725,10.35,10.975,11.6,10.975,10.35,9.725,9.1,8.475,7.85,7.225,6.6,5.975,5.35,4.725
2015,6,21,2.2,12.9,7.55,0,0.891666667,2.2,3.091666667,3.983333333,4.875,5.766666667,6.658333333,7.55,8.441666667,9.333333333,10.225,11.11666667,12.00833333,12.9,12.00833333,11.11666666,10.225,9.333333329,8.441666662,7.549999995,6.658333328,5.766666661,4.874999994,3.983333327,3.09166666
2015,6,22,3.6,14.1,8.85,0,0.875,3.6,4.475,5.35,6.225,7.1,7.975,8.85,9.725,10.6,11.475,12.35,13.225,14.1,13.225,12.35,11.475,10.6,9.725,8.85,7.975,7.1,6.225,5.35,4.475
2015,6,23,9.6,17.6,13.6,0,0.666666667,9.6,10.26666667,10.93333333,11.6,12.26666667,12.93333333,13.6,14.26666667,14.93333333,15.6,16.26666667,16.93333333,17.6,16.93333333,16.26666666,15.6,14.93333333,14.26666666,13.6,12.93333333,12.26666666,11.59999999,10.93333333,10.26666666
2015,6,24,12.2,16,14.1,0,0.316666667,12.2,12.51666667,12.83333333,13.15,13.46666667,13.78333333,14.1,14.41666667,14.73333333,15.05,15.36666667,15.68333333,16,15.68333333,15.36666666,15.05,14.73333333,14.41666666,14.1,13.78333333,13.46666666,13.14999999,12.83333333,12.51666666
2015,6,25,9.6,14,11.8,0,0.366666667,9.6,9.966666667,10.33333333,10.7,11.06666667,11.43333333,11.8,12.16666667,12.53333333,12.9,13.26666667,13.63333333,14,13.63333333,13.26666666,12.9,12.53333333,12.16666666,11.8,11.43333333,11.06666666,10.69999999,10.33333333,9.96666666
2015,6,26,10.5,16.9,13.7,0,0.533333333,10.5,11.03333333,11.56666667,12.1,12.63333333,13.16666667,13.7,14.23333333,14.76666667,15.3,15.83333333,16.36666667,16.9,16.36666667,15.83333334,15.3,14.76666667,14.23333334,13.70000001,13.16666667,12.63333334,12.10000001,11.56666667,11.03333334
2015,6,27,8,14.1,11.05,0,0.508333333,8,8.508333333,9.016666667,9.525,10.03333333,10.54166667,11.05,11.55833333,12.06666667,12.575,13.08333333,13.59166667,14.1,13.59166667,13.08333334,12.575,12.06666667,11.55833334,11.05000001,10.54166667,10.03333334,9.525000006,9.016666673,8.50833334
2015,6,28,9.6,14.5,12.05,0,0.408333333,9.6,10.00833333,10.41666667,10.825,11.23333333,11.64166667,12.05,12.45833333,12.86666667,13.275,13.68333333,14.09166667,14.5,14.09166667,13.68333334,13.275,12.86666667,12.45833334,12.05000001,11.64166667,11.23333334,10.82500001,10.41666667,10.00833334
2015,6,29,6.9,12.3,9.6,0,0.45,6.9,7.35,7.8,8.25,8.7,9.15,9.6,10.05,10.5,10.95,11.4,11.85,12.3,11.85,11.4,10.95,10.5,10.05,9.6,9.15,8.7,8.25,7.8,7.35
2015,6,30,5,14.2,9.6,0,0.766666667,5,5.766666667,6.533333333,7.3,8.066666667,8.833333333,9.6,10.36666667,11.13333333,11.9,12.66666667,13.43333333,14.2,13.43333333,12.66666666,11.9,11.13333333,10.36666666,9.599999995,8.833333328,8.066666661,7.299999994,6.533333327,5.76666666
2015,7,1,7.4,15,11.2,0,0.633333333,7.4,8.033333333,8.666666667,9.3,9.933333333,10.56666667,11.2,11.83333333,12.46666667,13.1,13.73333333,14.36666667,15,14.36666667,13.73333334,13.1,12.46666667,11.83333334,11.20000001,10.56666667,9.933333339,9.300000006,8.666666673,8.03333334
2015,7,2,10.3,11.9,11.1,0,0.133333333,10.3,10.43333333,10.56666667,10.7,10.83333333,10.96666667,11.1,11.23333333,11.36666667,11.5,11.63333333,11.76666667,11.9,11.76666667,11.63333334,11.5,11.36666667,11.23333334,11.10000001,10.96666667,10.83333334,10.70000001,10.56666667,10.43333334
2015,7,3,5.9,12,8.95,0,0.508333333,5.9,6.408333333,6.916666667,7.425,7.933333333,8.441666667,8.95,9.458333333,9.966666667,10.475,10.98333333,11.49166667,12,11.49166667,10.98333334,10.475,9.966666671,9.458333338,8.950000005,8.441666672,7.933333339,7.425000006,6.916666673,6.40833334
2015,7,4,7.3,10.6,8.95,0,0.275,7.3,7.575,7.85,8.125,8.4,8.675,8.95,9.225,9.5,9.775,10.05,10.325,10.6,10.325,10.05,9.775,9.5,9.225,8.95,8.675,8.4,8.125,7.85,7.575
2015,7,5,8.2,14.9,11.55,0,0.558333333,8.2,8.758333333,9.316666667,9.875,10.43333333,10.99166667,11.55,12.10833333,12.66666667,13.225,13.78333333,14.34166667,14.9,14.34166667,13.78333334,13.225,12.66666667,12.10833334,11.55000001,10.99166667,10.43333334,9.875000006,9.316666673,8.75833334
2015,7,6,7.5,11.5,9.5,0,0.333333333,7.5,7.833333333,8.166666667,8.5,8.833333333,9.166666667,9.5,9.833333333,10.16666667,10.5,10.83333333,11.16666667,11.5,11.16666667,10.83333334,10.5,10.16666667,9.833333338,9.500000005,9.166666672,8.833333339,8.500000006,8.166666673,7.83333334
2015,7,7,7.4,14.2,10.8,0,0.566666667,7.4,7.966666667,8.533333333,9.1,9.666666667,10.23333333,10.8,11.36666667,11.93333333,12.5,13.06666667,13.63333333,14.2,13.63333333,13.06666666,12.5,11.93333333,11.36666666,10.8,10.23333333,9.666666661,9.099999994,8.533333327,7.96666666
2015,7,8,4.9,14.8,9.85,0,0.825,4.9,5.725,6.55,7.375,8.2,9.025,9.85,10.675,11.5,12.325,13.15,13.975,14.8,13.975,13.15,12.325,11.5,10.675,9.85,9.025,8.2,7.375,6.55,5.725
2015,7,9,6.5,13.4,9.95,0,0.575,6.5,7.075,7.65,8.225,8.8,9.375,9.95,10.525,11.1,11.675,12.25,12.825,13.4,12.825,12.25,11.675,11.1,10.525,9.95,9.375,8.8,8.225,7.65,7.075
2015,7,10,7.6,14.3,10.95,0,0.558333333,7.6,8.158333333,8.716666667,9.275,9.833333333,10.39166667,10.95,11.50833333,12.06666667,12.625,13.18333333,13.74166667,14.3,13.74166667,13.18333334,12.625,12.06666667,11.50833334,10.95000001,10.39166667,9.833333339,9.275000006,8.716666673,8.15833334
2015,7,11,10.9,13.1,12,0,0.183333333,10.9,11.08333333,11.26666667,11.45,11.63333333,11.81666667,12,12.18333333,12.36666667,12.55,12.73333333,12.91666667,13.1,12.91666667,12.73333334,12.55,12.36666667,12.18333334,12.00000001,11.81666667,11.63333334,11.45000001,11.26666667,11.08333334
2015,7,12,3.4,12.3,7.85,0,0.741666667,3.4,4.141666667,4.883333333,5.625,6.366666667,7.108333333,7.85,8.591666667,9.333333333,10.075,10.81666667,11.55833333,12.3,11.55833333,10.81666666,10.075,9.333333329,8.591666662,7.849999995,7.108333328,6.366666661,5.624999994,4.883333327,4.14166666
2015,7,13,6.1,12.7,9.4,0,0.55,6.1,6.65,7.2,7.75,8.3,8.85,9.4,9.95,10.5,11.05,11.6,12.15,12.7,12.15,11.6,11.05,10.5,9.95,9.4,8.85,8.3,7.75,7.2,6.65
2015,7,14,8.1,9.8,8.95,0,0.141666667,8.1,8.241666667,8.383333333,8.525,8.666666667,8.808333333,8.95,9.091666667,9.233333333,9.375,9.516666667,9.658333333,9.8,9.658333333,9.516666666,9.374999999,9.233333332,9.091666665,8.949999998,8.808333331,8.666666664,8.524999997,8.38333333,8.241666663
2015,7,15,5.8,10.5,8.15,0,0.391666667,5.8,6.191666667,6.583333333,6.975,7.366666667,7.758333333,8.15,8.541666667,8.933333333,9.325,9.716666667,10.10833333,10.5,10.10833333,9.716666663,9.324999996,8.933333329,8.541666662,8.149999995,7.758333328,7.366666661,6.974999994,6.583333327,6.19166666
2015,7,16,6.6,12.3,9.45,0,0.475,6.6,7.075,7.55,8.025,8.5,8.975,9.45,9.925,10.4,10.875,11.35,11.825,12.3,11.825,11.35,10.875,10.4,9.925,9.45,8.975,8.5,8.025,7.55,7.075
2015,7,17,7.3,12.3,9.8,0,0.416666667,7.3,7.716666667,8.133333333,8.55,8.966666667,9.383333333,9.8,10.21666667,10.63333333,11.05,11.46666667,11.88333333,12.3,11.88333333,11.46666666,11.05,10.63333333,10.21666666,9.799999995,9.383333328,8.966666661,8.549999994,8.133333327,7.71666666
2015,7,18,6.1,11.5,8.8,0,0.45,6.1,6.55,7,7.45,7.9,8.35,8.8,9.25,9.7,10.15,10.6,11.05,11.5,11.05,10.6,10.15,9.7,9.25,8.8,8.35,7.9,7.45,7,6.55
2015,7,19,0.6,12.1,6.35,0,0.958333333,0.6,1.558333333,2.516666667,3.475,4.433333333,5.391666667,6.35,7.308333333,8.266666667,9.225,10.18333333,11.14166667,12.1,11.14166667,10.18333334,9.225000004,8.266666671,7.308333338,6.350000005,5.391666672,4.433333339,3.475000006,2.516666673,1.55833334
2015,7,20,1.8,14.7,8.25,0,1.075,1.8,2.875,3.95,5.025,6.1,7.175,8.25,9.325,10.4,11.475,12.55,13.625,14.7,13.625,12.55,11.475,10.4,9.325,8.25,7.175,6.1,5.025,3.95,2.875
2015,7,21,4.2,17,10.6,0,1.066666667,4.2,5.266666667,6.333333333,7.4,8.466666667,9.533333333,10.6,11.66666667,12.73333333,13.8,14.86666667,15.93333333,17,15.93333333,14.86666666,13.8,12.73333333,11.66666666,10.6,9.533333328,8.466666661,7.399999994,6.333333327,5.26666666
2015,7,22,11.4,16.6,14,0,0.433333333,11.4,11.83333333,12.26666667,12.7,13.13333333,13.56666667,14,14.43333333,14.86666667,15.3,15.73333333,16.16666667,16.6,16.16666667,15.73333334,15.3,14.86666667,14.43333334,14.00000001,13.56666667,13.13333334,12.70000001,12.26666667,11.83333334
2015,7,23,5.1,16.1,10.6,0,0.916666667,5.1,6.016666667,6.933333333,7.85,8.766666667,9.683333333,10.6,11.51666667,12.43333333,13.35,14.26666667,15.18333333,16.1,15.18333333,14.26666666,13.35,12.43333333,11.51666666,10.6,9.683333328,8.766666661,7.849999994,6.933333327,6.01666666
2015,7,24,7.6,15,11.3,0,0.616666667,7.6,8.216666667,8.833333333,9.45,10.06666667,10.68333333,11.3,11.91666667,12.53333333,13.15,13.76666667,14.38333333,15,14.38333333,13.76666666,13.15,12.53333333,11.91666666,11.3,10.68333333,10.06666666,9.449999994,8.833333327,8.21666666
2015,7,25,9.4,13.3,11.35,0,0.325,9.4,9.725,10.05,10.375,10.7,11.025,11.35,11.675,12,12.325,12.65,12.975,13.3,12.975,12.65,12.325,12,11.675,11.35,11.025,10.7,10.375,10.05,9.725
2015,7,26,8.1,11.6,9.85,0,0.291666667,8.1,8.391666667,8.683333333,8.975,9.266666667,9.558333333,9.85,10.14166667,10.43333333,10.725,11.01666667,11.30833333,11.6,11.30833333,11.01666666,10.725,10.43333333,10.14166666,9.849999995,9.558333328,9.266666661,8.974999994,8.683333327,8.39166666
2015,7,27,6.2,13.9,10.05,0,0.641666667,6.2,6.841666667,7.483333333,8.125,8.766666667,9.408333333,10.05,10.69166667,11.33333333,11.975,12.61666667,13.25833333,13.9,13.25833333,12.61666666,11.975,11.33333333,10.69166666,10.05,9.408333328,8.766666661,8.124999994,7.483333327,6.84166666
2015,7,28,7.9,14.4,11.15,0,0.541666667,7.9,8.441666667,8.983333333,9.525,10.06666667,10.60833333,11.15,11.69166667,12.23333333,12.775,13.31666667,13.85833333,14.4,13.85833333,13.31666666,12.775,12.23333333,11.69166666,11.15,10.60833333,10.06666666,9.524999994,8.983333327,8.44166666
2015,7,29,8.4,14,11.2,0,0.466666667,8.4,8.866666667,9.333333333,9.8,10.26666667,10.73333333,11.2,11.66666667,12.13333333,12.6,13.06666667,13.53333333,14,13.53333333,13.06666666,12.6,12.13333333,11.66666666,11.2,10.73333333,10.26666666,9.799999994,9.333333327,8.86666666
2015,7,30,8.6,12.3,10.45,0,0.308333333,8.6,8.908333333,9.216666667,9.525,9.833333333,10.14166667,10.45,10.75833333,11.06666667,11.375,11.68333333,11.99166667,12.3,11.99166667,11.68333334,11.375,11.06666667,10.75833334,10.45000001,10.14166667,9.833333339,9.525000006,9.216666673,8.90833334
2015,7,31,4.1,14,9.05,0,0.825,4.1,4.925,5.75,6.575,7.4,8.225,9.05,9.875,10.7,11.525,12.35,13.175,14,13.175,12.35,11.525,10.7,9.875,9.05,8.225,7.4,6.575,5.75,4.925
2015,8,1,6.5,11.4,8.95,0,0.408333333,6.5,6.908333333,7.316666667,7.725,8.133333333,8.541666667,8.95,9.358333333,9.766666667,10.175,10.58333333,10.99166667,11.4,10.99166667,10.58333334,10.175,9.766666671,9.358333338,8.950000005,8.541666672,8.133333339,7.725000006,7.316666673,6.90833334
2015,8,2,7.8,14.9,11.35,0,0.591666667,7.8,8.391666667,8.983333333,9.575,10.16666667,10.75833333,11.35,11.94166667,12.53333333,13.125,13.71666667,14.30833333,14.9,14.30833333,13.71666666,13.125,12.53333333,11.94166666,11.35,10.75833333,10.16666666,9.574999994,8.983333327,8.39166666
2015,8,3,7.3,10.8,9.05,0,0.291666667,7.3,7.591666667,7.883333333,8.175,8.466666667,8.758333333,9.05,9.341666667,9.633333333,9.925,10.21666667,10.50833333,10.8,10.50833333,10.21666666,9.924999996,9.633333329,9.341666662,9.049999995,8.758333328,8.466666661,8.174999994,7.883333327,7.59166666
2015,8,4,3.5,11.3,7.4,0,0.65,3.5,4.15,4.8,5.45,6.1,6.75,7.4,8.05,8.7,9.35,10,10.65,11.3,10.65,10,9.35,8.7,8.05,7.4,6.75,6.1,5.45,4.8,4.15
2015,8,5,6.6,10.8,8.7,0,0.35,6.6,6.95,7.3,7.65,8,8.35,8.7,9.05,9.4,9.75,10.1,10.45,10.8,10.45,10.1,9.75,9.4,9.05,8.7,8.35,8,7.65,7.3,6.95
2015,8,6,7.1,12.8,9.95,0,0.475,7.1,7.575,8.05,8.525,9,9.475,9.95,10.425,10.9,11.375,11.85,12.325,12.8,12.325,11.85,11.375,10.9,10.425,9.95,9.475,9,8.525,8.05,7.575
2015,8,7,9,13.1,11.05,0,0.341666667,9,9.341666667,9.683333333,10.025,10.36666667,10.70833333,11.05,11.39166667,11.73333333,12.075,12.41666667,12.75833333,13.1,12.75833333,12.41666666,12.075,11.73333333,11.39166666,11.05,10.70833333,10.36666666,10.02499999,9.683333327,9.34166666
2015,8,8,8.8,12.6,10.7,0,0.316666667,8.8,9.116666667,9.433333333,9.75,10.06666667,10.38333333,10.7,11.01666667,11.33333333,11.65,11.96666667,12.28333333,12.6,12.28333333,11.96666666,11.65,11.33333333,11.01666666,10.7,10.38333333,10.06666666,9.749999994,9.433333327,9.11666666
2015,8,9,7.7,13.3,10.5,0,0.466666667,7.7,8.166666667,8.633333333,9.1,9.566666667,10.03333333,10.5,10.96666667,11.43333333,11.9,12.36666667,12.83333333,13.3,12.83333333,12.36666666,11.9,11.43333333,10.96666666,10.5,10.03333333,9.566666661,9.099999994,8.633333327,8.16666666
2015,8,10,8.3,16,12.15,0,0.641666667,8.3,8.941666667,9.583333333,10.225,10.86666667,11.50833333,12.15,12.79166667,13.43333333,14.075,14.71666667,15.35833333,16,15.35833333,14.71666666,14.075,13.43333333,12.79166666,12.15,11.50833333,10.86666666,10.22499999,9.583333327,8.94166666
2015,8,11,7.8,14.8,11.3,0,0.583333333,7.8,8.383333333,8.966666667,9.55,10.13333333,10.71666667,11.3,11.88333333,12.46666667,13.05,13.63333333,14.21666667,14.8,14.21666667,13.63333334,13.05,12.46666667,11.88333334,11.30000001,10.71666667,10.13333334,9.550000006,8.966666673,8.38333334
2015,8,12,9.3,14.8,12.05,0,0.458333333,9.3,9.758333333,10.21666667,10.675,11.13333333,11.59166667,12.05,12.50833333,12.96666667,13.425,13.88333333,14.34166667,14.8,14.34166667,13.88333334,13.425,12.96666667,12.50833334,12.05000001,11.59166667,11.13333334,10.67500001,10.21666667,9.75833334
2015,8,13,8.4,13,10.7,0,0.383333333,8.4,8.783333333,9.166666667,9.55,9.933333333,10.31666667,10.7,11.08333333,11.46666667,11.85,12.23333333,12.61666667,13,12.61666667,12.23333334,11.85,11.46666667,11.08333334,10.70000001,10.31666667,9.933333339,9.550000006,9.166666673,8.78333334
2015,8,14,10.4,15.3,12.85,0,0.408333333,10.4,10.80833333,11.21666667,11.625,12.03333333,12.44166667,12.85,13.25833333,13.66666667,14.075,14.48333333,14.89166667,15.3,14.89166667,14.48333334,14.075,13.66666667,13.25833334,12.85000001,12.44166667,12.03333334,11.62500001,11.21666667,10.80833334
2015,8,15,10,14.9,12.45,0,0.408333333,10,10.40833333,10.81666667,11.225,11.63333333,12.04166667,12.45,12.85833333,13.26666667,13.675,14.08333333,14.49166667,14.9,14.49166667,14.08333334,13.675,13.26666667,12.85833334,12.45000001,12.04166667,11.63333334,11.22500001,10.81666667,10.40833334
2015,8,16,4.7,17,10.85,0,1.025,4.7,5.725,6.75,7.775,8.8,9.825,10.85,11.875,12.9,13.925,14.95,15.975,17,15.975,14.95,13.925,12.9,11.875,10.85,9.825,8.8,7.775,6.75,5.725
2015,8,17,6.8,12.2,9.5,0,0.45,6.8,7.25,7.7,8.15,8.6,9.05,9.5,9.95,10.4,10.85,11.3,11.75,12.2,11.75,11.3,10.85,10.4,9.95,9.5,9.05,8.6,8.15,7.7,7.25
2015,8,18,6.1,11.1,8.6,0,0.416666667,6.1,6.516666667,6.933333333,7.35,7.766666667,8.183333333,8.6,9.016666667,9.433333333,9.85,10.26666667,10.68333333,11.1,10.68333333,10.26666666,9.849999996,9.433333329,9.016666662,8.599999995,8.183333328,7.766666661,7.349999994,6.933333327,6.51666666
2015,8,19,5.5,12.7,9.1,0,0.6,5.5,6.1,6.7,7.3,7.9,8.5,9.1,9.7,10.3,10.9,11.5,12.1,12.7,12.1,11.5,10.9,10.3,9.7,9.1,8.5,7.9,7.3,6.7,6.1
2015,8,20,6.1,17.1,11.6,0,0.916666667,6.1,7.016666667,7.933333333,8.85,9.766666667,10.68333333,11.6,12.51666667,13.43333333,14.35,15.26666667,16.18333333,17.1,16.18333333,15.26666666,14.35,13.43333333,12.51666666,11.6,10.68333333,9.766666661,8.849999994,7.933333327,7.01666666
2015,8,21,10.9,18.7,14.8,0,0.65,10.9,11.55,12.2,12.85,13.5,14.15,14.8,15.45,16.1,16.75,17.4,18.05,18.7,18.05,17.4,16.75,16.1,15.45,14.8,14.15,13.5,12.85,12.2,11.55
2015,8,22,11.8,18.8,15.3,0,0.583333333,11.8,12.38333333,12.96666667,13.55,14.13333333,14.71666667,15.3,15.88333333,16.46666667,17.05,17.63333333,18.21666667,18.8,18.21666667,17.63333334,17.05,16.46666667,15.88333334,15.30000001,14.71666667,14.13333334,13.55000001,12.96666667,12.38333334
2015,8,23,7.9,16.3,12.1,0,0.7,7.9,8.6,9.3,10,10.7,11.4,12.1,12.8,13.5,14.2,14.9,15.6,16.3,15.6,14.9,14.2,13.5,12.8,12.1,11.4,10.7,10,9.3,8.6
2015,8,24,8.5,14.5,11.5,0,0.5,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,14,13.5,13,12.5,12,11.5,11,10.5,10,9.5,9
2015,8,25,9.5,14.3,11.9,0,0.4,9.5,9.9,10.3,10.7,11.1,11.5,11.9,12.3,12.7,13.1,13.5,13.9,14.3,13.9,13.5,13.1,12.7,12.3,11.9,11.5,11.1,10.7,10.3,9.9
2015,8,26,9.2,14.6,11.9,0,0.45,9.2,9.65,10.1,10.55,11,11.45,11.9,12.35,12.8,13.25,13.7,14.15,14.6,14.15,13.7,13.25,12.8,12.35,11.9,11.45,11,10.55,10.1,9.65
2015,8,27,9.8,11.7,10.75,0,0.158333333,9.8,9.958333333,10.11666667,10.275,10.43333333,10.59166667,10.75,10.90833333,11.06666667,11.225,11.38333333,11.54166667,11.7,11.54166667,11.38333334,11.225,11.06666667,10.90833334,10.75000001,10.59166667,10.43333334,10.27500001,10.11666667,9.95833334
2015,8,28,8.1,13.2,10.65,0,0.425,8.1,8.525,8.95,9.375,9.8,10.225,10.65,11.075,11.5,11.925,12.35,12.775,13.2,12.775,12.35,11.925,11.5,11.075,10.65,10.225,9.8,9.375,8.95,8.525
2015,8,29,6.3,11.7,9,0,0.45,6.3,6.75,7.2,7.65,8.1,8.55,9,9.45,9.9,10.35,10.8,11.25,11.7,11.25,10.8,10.35,9.9,9.45,9,8.55,8.1,7.65,7.2,6.75
2015,8,30,7.9,12.5,10.2,0,0.383333333,7.9,8.283333333,8.666666667,9.05,9.433333333,9.816666667,10.2,10.58333333,10.96666667,11.35,11.73333333,12.11666667,12.5,12.11666667,11.73333334,11.35,10.96666667,10.58333334,10.20000001,9.816666672,9.433333339,9.050000006,8.666666673,8.28333334
2015,8,31,8.1,13,10.55,0,0.408333333,8.1,8.508333333,8.916666667,9.325,9.733333333,10.14166667,10.55,10.95833333,11.36666667,11.775,12.18333333,12.59166667,13,12.59166667,12.18333334,11.775,11.36666667,10.95833334,10.55000001,10.14166667,9.733333339,9.325000006,8.916666673,8.50833334
2015,9,1,5.1,16.2,10.65,0,0.925,5.1,6.025,6.95,7.875,8.8,9.725,10.65,11.575,12.5,13.425,14.35,15.275,16.2,15.275,14.35,13.425,12.5,11.575,10.65,9.725,8.8,7.875,6.95,6.025
2015,9,2,8,18.8,13.4,0,0.9,8,8.9,9.8,10.7,11.6,12.5,13.4,14.3,15.2,16.1,17,17.9,18.8,17.9,17,16.1,15.2,14.3,13.4,12.5,11.6,10.7,9.8,8.9
2015,9,3,10.6,14,12.3,0,0.283333333,10.6,10.88333333,11.16666667,11.45,11.73333333,12.01666667,12.3,12.58333333,12.86666667,13.15,13.43333333,13.71666667,14,13.71666667,13.43333334,13.15,12.86666667,12.58333334,12.30000001,12.01666667,11.73333334,11.45000001,11.16666667,10.88333334
2015,9,4,8.7,13.7,11.2,0,0.416666667,8.7,9.116666667,9.533333333,9.95,10.36666667,10.78333333,11.2,11.61666667,12.03333333,12.45,12.86666667,13.28333333,13.7,13.28333333,12.86666666,12.45,12.03333333,11.61666666,11.2,10.78333333,10.36666666,9.949999994,9.533333327,9.11666666
2015,9,5,10.2,14,12.1,0,0.316666667,10.2,10.51666667,10.83333333,11.15,11.46666667,11.78333333,12.1,12.41666667,12.73333333,13.05,13.36666667,13.68333333,14,13.68333333,13.36666666,13.05,12.73333333,12.41666666,12.1,11.78333333,11.46666666,11.14999999,10.83333333,10.51666666
2015,9,6,5.8,16.6,11.2,0,0.9,5.8,6.7,7.6,8.5,9.4,10.3,11.2,12.1,13,13.9,14.8,15.7,16.6,15.7,14.8,13.9,13,12.1,11.2,10.3,9.4,8.5,7.6,6.7
2015,9,7,8.9,13.6,11.25,0,0.391666667,8.9,9.291666667,9.683333333,10.075,10.46666667,10.85833333,11.25,11.64166667,12.03333333,12.425,12.81666667,13.20833333,13.6,13.20833333,12.81666666,12.425,12.03333333,11.64166666,11.25,10.85833333,10.46666666,10.07499999,9.683333327,9.29166666
2015,9,8,8.8,12.8,10.8,0,0.333333333,8.8,9.133333333,9.466666667,9.8,10.13333333,10.46666667,10.8,11.13333333,11.46666667,11.8,12.13333333,12.46666667,12.8,12.46666667,12.13333334,11.8,11.46666667,11.13333334,10.80000001,10.46666667,10.13333334,9.800000006,9.466666673,9.13333334
2015,9,9,10,15.3,12.65,0,0.441666667,10,10.44166667,10.88333333,11.325,11.76666667,12.20833333,12.65,13.09166667,13.53333333,13.975,14.41666667,14.85833333,15.3,14.85833333,14.41666666,13.975,13.53333333,13.09166666,12.65,12.20833333,11.76666666,11.32499999,10.88333333,10.44166666
2015,9,10,10,15.7,12.85,0,0.475,10,10.475,10.95,11.425,11.9,12.375,12.85,13.325,13.8,14.275,14.75,15.225,15.7,15.225,14.75,14.275,13.8,13.325,12.85,12.375,11.9,11.425,10.95,10.475
2015,9,11,5.1,20.1,12.6,0,1.25,5.1,6.35,7.6,8.85,10.1,11.35,12.6,13.85,15.1,16.35,17.6,18.85,20.1,18.85,17.6,16.35,15.1,13.85,12.6,11.35,10.1,8.85,7.6,6.35
2015,9,12,12.2,21.7,16.95,1,0.791666667,12.2,12.99166667,13.78333333,14.575,15.36666667,16.15833333,16.95,17.74166667,18.53333333,19.325,20.11666667,20.90833333,21.7,20.90833333,20.11666666,19.325,18.53333333,17.74166666,16.95,16.15833333,15.36666666,14.57499999,13.78333333,12.99166666
2015,9,13,13.2,25.5,19.35,1,1.025,13.2,14.225,15.25,16.275,17.3,18.325,19.35,20.375,21.4,22.425,23.45,24.475,25.5,24.475,23.45,22.425,21.4,20.375,19.35,18.325,17.3,16.275,15.25,14.225
2015,9,14,15.4,26.7,21.05,1,0.941666667,15.4,16.34166667,17.28333333,18.225,19.16666667,20.10833333,21.05,21.99166667,22.93333333,23.875,24.81666667,25.75833333,26.7,25.75833333,24.81666666,23.875,22.93333333,21.99166666,21.05,20.10833333,19.16666666,18.22499999,17.28333333,16.34166666
2015,9,15,10.8,15.9,13.35,0,0.425,10.8,11.225,11.65,12.075,12.5,12.925,13.35,13.775,14.2,14.625,15.05,15.475,15.9,15.475,15.05,14.625,14.2,13.775,13.35,12.925,12.5,12.075,11.65,11.225
2015,9,16,8.9,14.8,11.85,0,0.491666667,8.9,9.391666667,9.883333333,10.375,10.86666667,11.35833333,11.85,12.34166667,12.83333333,13.325,13.81666667,14.30833333,14.8,14.30833333,13.81666666,13.325,12.83333333,12.34166666,11.85,11.35833333,10.86666666,10.37499999,9.883333327,9.39166666
2015,9,17,9,14.3,11.65,0,0.441666667,9,9.441666667,9.883333333,10.325,10.76666667,11.20833333,11.65,12.09166667,12.53333333,12.975,13.41666667,13.85833333,14.3,13.85833333,13.41666666,12.975,12.53333333,12.09166666,11.65,11.20833333,10.76666666,10.32499999,9.883333327,9.44166666
